"Температура воды у поверхности океана в тропиках достигает 28°C в летний период.","Температура воды у поверхности океана в тропиках достигает 28 градусов Цельсия в летний период."
"Для дезинфекции поверхностей используется температура выше 60°C, что эффективно уничтожает вирусы.","Для дезинфекции поверхностей используется температура выше 60 градусов Цельсия, что эффективно уничтожает вирусы."
"При температуре -40°C стекло становится особенно хрупким, что требует осторожного обращения.","При температуре -40 градусов Цельсия стекло становится особенно хрупким, что требует осторожного обращения."
"На вершинах Гималаев температура редко поднимается выше 5°C даже летом.","На вершинах Гималаев температура редко поднимается выше 5 градусов Цельсия даже летом."
"Температура плавления меди составляет 1085°C, что делает её подходящей для электрических проводников.","Температура плавления меди составляет 1085 градусов Цельсия, что делает её подходящей для электрических проводников."
"В шахтах на больших глубинах температура может достигать 60°C, требуя хорошей вентиляции.","В шахтах на больших глубинах температура может достигать 60 градусов Цельсия, требуя хорошей вентиляции."
"Для стерилизации хирургических инструментов требуется температура выше 120°C.","Для стерилизации хирургических инструментов требуется температура выше 120 градусов Цельсия."
"Температура внутри вулкана достигает 1200°C, когда магма поднимается к поверхности.","Температура внутри вулкана достигает 1200 градусов Цельсия, когда магма поднимается к поверхности."
"На высоте 5 км температура воздуха опускается до -15°C, что влияет на дыхание.","На высоте 5 км температура воздуха опускается до -15 градусов Цельсия, что влияет на дыхание."
"Температура сушки древесины должна составлять около 70°C для предотвращения деформаций.","Температура сушки древесины должна составлять около 70 градусов Цельсия для предотвращения деформаций."
"Пластмассы начинают плавиться при температуре 150°C, что используется в производстве.","Пластмассы начинают плавиться при температуре 150 градусов Цельсия, что используется в производстве."
"Термиты создают реакцию с температурой до 2500°C, что используется в сварке.","Термиты создают реакцию с температурой до 2500 градусов Цельсия, что используется в сварке."
"Температура замерзания морской воды составляет около -2°C из-за содержания солей.","Температура замерзания морской воды составляет около -2 градусов Цельсия из-за содержания солей."
"Для ускоренного приготовления пищи требуется температура масла до 180°C в глубокой фритюрнице.","Для ускоренного приготовления пищи требуется температура масла до 180 градусов Цельсия в глубокой фритюрнице."
"Внутренняя температура на Юпитере может достигать 20,000°C, что делает его атмосферу уникальной.","Внутренняя температура на Юпитере может достигать 20,000 градусов Цельсия, что делает его атмосферу уникальной."
